instances,source,best,algo_hgs,algo_filo,feature_n,feature_k_min_,feature_capacity,feature_norm_scale,feature_dist_mean,feature_dist_sd,feature_dist_CV,feature_dist_min,feature_dist_max,feature_dist_median,feature_dist_skew,feature_dist_kurt,feature_dist_lt_mean,feature_dist_distinct,feature_dist_mode_freq,feature_dist_mode_value,feature_dist_mode_quantity,feature_norm_dist_mean,feature_norm_dist_sd,feature_norm_dist_min,feature_norm_dist_max,feature_norm_dist_median,feature_norm_dist_mode_value,feature_norm_dist_mode_quantity,feature_depot_dist_mean,feature_depot_dist_sd,feature_depot_dist_CV,feature_depot_dist_min,feature_depot_dist_max,feature_depot_dist_range,feature_depot_dist_median,feature_depot_dist_skew,feature_depot_dist_kurt,feature_depot_coord_X,feature_depot_coord_Y,feature_depot_nn_mean,feature_depot_nn_sd,feature_depot_nn_CV,feature_dist_centroid_sd,feature_dist_centroid_CV,feature_dist_centroid_min,feature_dist_centroid_max,feature_dist_centroid_range,feature_dist_centroid_median,feature_dist_centroid_skew,feature_dist_centroid_kurt,feature_centroid_coord_X,feature_centroid_coord_Y,feature_depot_centroid_dist,feature_demand_mean,feature_demand_sd,feature_demand_CV,feature_demand_min,feature_demand_max,feature_demand_range,feature_demand_median,feature_demand_to_capacity,feature_customers_to_vehicle,feature_nn_dist_mean,feature_nn_dist_sd,feature_nn_dist_CV,feature_nn_dist_max,feature_nn_dist_median,feature_nn_dist_skew,feature_nn_dist_kurt,feature_nn_depot_prop,feature_nn_angle_mean,feature_nn_angle_sd,feature_nn_angle_CV,feature_nn_angle_min,feature_nn_angle_max,feature_nn_angle_range,feature_nn_angle_median,feature_mst_dists_sd,feature_mst_dists_CV,feature_mst_dists_min,feature_mst_dists_max,feature_mst_dists_median,feature_mst_dist_sum,feature_mst_degree_mean,feature_mst_degree_sd,feature_mst_degree_max,feature_rect_area,feature_chull_area,feature_chull_perimeter,feature_chull_points_frac,feature_chull_depot,feature_chull_edges_mean,feature_chull_edges_sd,feature_chull_edges_CV,feature_cluster_count,feature_cluster_outlier_prop,feature_cluster_count_rel_vehicle,feature_cluster_count_rel_nodes,feature_cluster_core_prop,feature_cluster_edge_prop,feature_cluster_size_mean,feature_cluster_size_sd,feature_cluster_size_CV,feature_cluster_centroid_dist_mean,feature_cluster_centroid_dist_sd,feature_cluster_centroid_dist_CV,feature_cluster_centroid_dist_min,feature_cluster_centroid_dist_max,feature_cluster_centroid_dist_median
XGen451_3362_01,XGen,filo,98958.5,98891.0,451.0,60.0,367.0,1000.0,460.6642645045908,238.7612295801956,0.5182977017697803,2.23606797749979,1368.9616503028856,441.4612100739996,0.4045705142512956,-0.368794636152741,0.5299827543729982,1.970928800197093e-05,14.0,206.895,2.0,460.6642645045908,238.7612295801956,2.23606797749979,1368.9616503028856,441.4612100739996,206.895,2.0,772.5430595961744,243.55799312350504,0.315267854779277,39.96248240537617,1330.8872980083624,1290.9248156029862,819.57183943813,-0.6464911272965284,0.4220053253499416,0.0,0.0,326.6519635873456,142.31576869013765,0.4356801261109913,157.0008430990822,0.4741053659274815,38.96797531035072,753.1052477484556,714.1372724381048,314.74120188511966,0.2995495902647491,-0.7685969186368977,457.8580931263858,558.7472283813747,722.3797468542417,0.1313158165022324,0.0750376410489149,0.5714288122150109,0.0027247956403269,0.2724795640326976,0.2697547683923706,0.1280653950953678,0.9870572207084468,7.516666666666667,23.050476472037985,15.301204588059454,0.6638129414210159,84.8999411071645,19.36484787738778,1.2537742969187815,1.764123667904328,0.0,1.5328003534893768,0.8876977160798202,0.5791345977047835,0.0280300399598514,3.1300547040723234,3.102024664112472,1.5322133577395725,17.92388678062707,0.61285117160734,2.23606797749979,93.40770846134704,26.0768096208106,0.0001400409853537,1.9955752212389384,0.6750797239750992,4.0,998000.0,970028.0,3852.093316159996,0.0265486725663716,1.0,321.00777634666633,261.2336263289407,0.8137922056032261,15.0,0.2305986696230598,0.25,0.0332594235033259,0.6274944567627494,0.1419068736141907,23.133333333333333,47.66391600455096,2.0603998272860644,149.9546736508175,109.56875372029326,0.7306791515910576,6.036420135772156,421.9001574649175,116.88193846344664
XGen452_3163_01,XGen,filo,68492.5,68383.0,452.0,40.0,600.0,1000.0,528.1462986167229,252.26518936195475,0.4776426342902844,1.0,1378.231112694819,516.0009689331093,0.206098529177002,-0.6305681788560551,0.5170123422875419,1.9622078763024155e-05,12.0,452.245,2.0,528.1462986167229,252.26518936195475,1.0,1378.231112694819,516.0009689331093,452.245,2.0,748.9972239661914,299.6086667324634,0.4000130536478293,39.96248240537617,1358.6040629999602,1318.641580594584,765.3122619556532,-0.215127031508678,-0.6045266831706861,0.0,0.0,187.9760142825992,71.88510314681379,0.3824163599869887,148.19253755539455,0.383980172826257,44.23399707664298,711.9445051096212,667.7105080329783,400.5798135989224,-0.2586743154796846,-0.6780484108858866,506.8075221238938,472.2278761061947,692.7142494947889,0.0872234513274336,0.0476959650730911,0.546825014915338,0.0016666666666666,0.1666666666666666,0.1649999999999999,0.09,0.985625,11.3,24.748197386729583,11.939287820349248,0.4824306042892362,80.65358020571685,23.769728648009423,0.8024080857118518,1.0893033270976016,0.0,1.6488444650250105,0.9172572824648202,0.5563030970607085,0.0,3.1401111731922264,3.1401111731922264,1.6895016639380738,13.886365531110242,0.4369263655560929,1.0,95.01578816175764,31.160724175096853,0.0001325949081036,1.9955849889624724,0.71562684971341,4.0,1000000.0,981494.0,3884.476412683698,0.0286975717439293,1.0,298.805877898746,270.1118878326985,0.903971132469587,30.0,0.2234513274336283,0.75,0.0663716814159292,0.5287610619469026,0.247787610619469,11.7,12.469028296810729,1.0657289142573274,67.32862544248279,44.85143962923081,0.6661570666929225,2.23606797749979,240.71761829955395,56.73766385744132
XGen455_1246_01,XGen,filo,18291.5,18286.5,455.0,10.0,2315.0,995.0,384.8727311704307,245.12124084739435,0.6368890830534026,1.0,1164.615387155777,350.1785258978626,0.4531016073785674,-0.8440048733741188,0.5461199593358184,1.93638960158784e-05,25.0,73.27000000000001,2.0,386.8067649954078,246.35300587677824,1.0050251256281408,1170.4677257847004,351.93821698277645,66.82,1.0,592.0924548129091,253.43612097639163,0.4280347079519415,50.07002495309005,1212.1357177134134,1162.0656927603234,506.3102726287406,0.7833390514528731,-0.4917496826240235,880.4020100502512,949.748743718593,184.82684470289007,60.29977450054851,0.3262500888195145,139.1450642323002,0.4756931348460554,6.317044759092762,700.6238660975014,694.3068213384087,269.1557189337596,0.5256322860390175,-0.4608060898661823,608.3803633552384,464.0697995471864,556.6684947813364,0.0214330809579189,0.0126617465696068,0.5907571848614092,0.0004319654427645,0.0431965442764578,0.0427645788336933,0.0211663066954643,0.9752051835853132,45.5,16.70609340218636,16.825242149346547,1.0071320532150618,157.37551060151463,11.4590494984838,3.5929007133185453,19.70011796230508,0.0021978021978021,1.5334341130533768,0.8888061837787778,0.5796181108877155,0.0131571354727576,3.141592653589793,3.128435518117036,1.520077924543834,19.07810388849921,0.9056605846738932,1.0050251256281408,157.37551060151463,16.36062371467307,0.0001191519349954,1.99561403508772,0.6850394214392508,4.0,908542.7135678392,654726.395798086,3069.507982532969,0.0307017543859649,1.0,219.2505701809264,158.95784106361177,0.7250053713996691,5.0,0.0945054945054945,0.5,0.0109890109890109,0.8571428571428571,0.0483516483516484,82.4,85.27508428609144,1.0348917995884883,94.39755840947356,49.57815582931423,0.5252059127870267,4.291295881979184,239.6639780928411,89.40824391626796
XGen455_3166_01,XGen,filo,25226.5,25207.5,455.0,10.0,2436.0,1000.0,528.4702623745254,252.338178391355,0.4774879427605779,1.0,1378.231112694819,516.4426396028895,0.203714978674163,-0.6336295953865769,0.5166287457036356,1.93638960158784e-05,12.0,452.245,2.0,528.4702623745254,252.338178391355,1.0,1378.231112694819,516.4426396028895,452.245,2.0,748.1804049810313,300.0717318238805,0.4010686858759529,39.96248240537617,1358.6040629999602,1318.641580594584,763.8488070292445,-0.2166637166136199,-0.6100969974306429,0.0,0.0,84.20969139015631,32.536562141299335,0.3863755062413481,147.9406454434456,0.3829853589584672,43.08567981191068,710.4403123016851,667.3546324897744,402.8057257884146,-0.2644418629243113,-0.6702457828462953,505.1868131868132,472.7604395604396,691.8931633071887,0.0214330825168263,0.0120310980520329,0.5613330720202167,0.0008210180623973,0.0410509031198686,0.0402298850574712,0.022167487684729,0.9752052545155994,45.5,24.674000066381755,11.920822179109445,0.4831329394114546,80.65358020571685,23.600847442411894,0.8116140731806079,1.097579712124083,0.0,1.634098474910099,0.922956622724105,0.5648108953622774,0.0,3.1401111731922264,3.1401111731922264,1.642213457521165,13.87739724265366,0.4389730041262861,1.0,95.01578816175764,30.80584360149873,0.0001309464158738,1.99561403508772,0.7224337948028122,4.0,1000000.0,981494.0,3884.476412683698,0.0285087719298245,1.0,298.805877898746,270.1118878326985,0.903971132469587,30.0,0.2219780219780219,3.0,0.0659340659340659,0.5428571428571428,0.2351648351648352,11.8,12.539005808542663,1.062627610893446,67.01046800271635,44.89057997014567,0.6699039912439646,0.7142857142857111,240.71761829955395,56.24090344682967
XGen456_2362_01,XGen,hgs,50715.5,50816.0,456.0,60.0,388.0,1000.0,452.45933775491767,236.52491371876897,0.5227539670026364,2.23606797749979,1368.9616503028856,433.6513576408066,0.4429032483204312,-0.241386280902291,0.5313379602853288,1.92789666473877e-05,15.0,280.755,2.0,452.45933775491767,236.52491371876897,2.23606797749979,1368.9616503028856,433.6513576408066,280.755,2.0,329.98522762838206,158.94420565707054,0.481670669924861,27.73084924772409,687.3092462640088,659.5783970162847,316.6527021132986,0.2095696307421651,-0.992013371824362,500.0,500.0,102.01928671075194,29.69368853863377,0.29105955840313,166.81706289685766,0.5217672181617722,15.525564488959148,731.3365583462606,715.8109938573015,303.3821148660774,0.2558650978356093,-0.8742601636125924,535.3092105263158,553.4868421052631,64.09042538776788,0.1314659070356303,0.0747005449916942,0.5682122968310611,0.0025773195876288,0.2577319587628865,0.2551546391752577,0.134020618556701,0.9991408934707904,7.6,22.40694035723676,14.702637037696531,0.6561644206344323,80.65358020571685,18.97366596101028,1.0725386983570846,0.9099762676209098,0.0021929824561403,1.597527765846746,0.9347541851695708,0.5851254702131066,0.0121945174482647,3.139399674649169,3.1272051572009048,1.6614562139956417,17.764194903000657,0.6162651155581398,2.23606797749979,115.91807451816996,26.124657138707697,0.0001395715711959,1.9956236323851204,0.6648262754354284,4.0,994008.0,963466.0,3823.083490878783,0.0306345733041575,0.0,273.07739220562735,264.85337319872934,0.9698839257967378,19.0,0.219298245614035,0.3166666666666666,0.0416666666666666,0.631578947368421,0.1491228070175439,18.73684210526316,46.516371883301424,2.482615353322267,125.44124662885868,92.46604090374034,0.7371262913012843,7.307957991121733,371.1504685778433,102.47647694644009
XGen457_1365_01,XGen,filo,32984.5,32943.0,457.0,20.0,1232.0,1000.0,491.2129061025413,247.0421816102456,0.5029228233646518,2.23606797749979,1368.9616503028856,477.9476958831374,0.2922033105853899,-0.4846812383930357,0.5199527812967868,1.919459480210373e-05,14.0,303.49,1.0,491.2129061025413,247.0421816102456,2.23606797749979,1368.9616503028856,477.9476958831374,303.49,1.0,610.8795498982503,296.59063142586007,0.4855140943501235,16.0312195418814,1251.508689542346,1235.4774700004646,591.7719155215124,-0.0665188471204925,-0.6771164893440678,877.0,946.0,48.09427617176856,18.16977158672214,0.3777948860656278,153.76242558303497,0.4311516013592691,1.2220041727426971,694.7097160500101,693.4877118772674,357.17283214859947,-0.0118559403335101,-0.9483874491454412,511.1750547045952,525.9015317286652,557.0553057321217,0.0420035380374548,0.0236651885589372,0.563409409412959,0.0008116883116883,0.0811688311688311,0.0803571428571428,0.0438311688311688,0.9597808441558442,22.85,22.483952424497936,14.691078196287013,0.6534028323365421,80.65358020571685,19.6468827043885,1.0246504579422044,0.86358184117785,0.0065645514223194,1.5667367171977384,0.9300618830376676,0.5936299780483691,0.0135030882784594,3.1300547040723234,3.116551615793864,1.5909955169947452,17.64445383441534,0.6066024018502117,2.23606797749979,115.91807451816996,26.40075756488817,0.0001291537682917,1.9956331877729256,0.6738912394197554,4.0,994008.0,964951.0,3828.989205072708,0.0349344978165938,0.0,239.31182531704425,261.3175276620849,1.0919540951053597,20.0,0.2188183807439825,1.0,0.0437636761487965,0.6345733041575492,0.1466083150984683,17.85,27.46138197542141,1.538452771732292,84.13145579124719,58.71697960145003,0.6979194529468582,3.010398644698074,281.82069035762663,70.88166516623825
XGen457_3334_01,XGen,filo,57602.0,57564.0,457.0,30.0,115.0,1000.0,452.1297302157133,236.449444135808,0.5229681401906413,2.23606797749979,1368.9616503028856,433.0877508850582,0.444544289430021,-0.2412300341984532,0.5315847057468617,1.919459480210373e-05,15.0,280.755,2.0,452.1297302157133,236.449444135808,2.23606797749979,1368.9616503028856,433.0877508850582,280.755,2.0,809.6510510379463,260.6125725499287,0.3218825841278558,39.96248240537617,1355.2416758644931,1315.2791934591169,820.1249904740131,-0.478627633299807,0.4937698627116367,0.0,0.0,202.16385704245428,87.26726136254136,0.4316659893574117,166.7505251677403,0.5219262053369016,15.906783466127148,731.7751157773544,715.8683323112272,301.8803970434325,0.2602625659310188,-0.8688578888157776,535.4201312910285,553.9846827133479,770.4373729724635,0.0645419084768337,0.0148983495087215,0.2308321811411736,0.0434782608695652,0.0869565217391304,0.0434782608695652,0.0608695652173913,0.9831884057971014,15.233333333333333,22.50398329514142,14.77667797018425,0.6566249972899026,80.65358020571685,18.98683298050513,1.0565280246153894,0.8367947200102872,0.0,1.5961632350678747,0.9352059416732031,0.5859087097902207,0.0121945174482647,3.139399674649169,3.1272051572009048,1.6614562139956417,17.80164233891784,0.6152838903625197,2.23606797749979,115.91807451816996,26.1725046566048,0.0001392383679766,1.9956331877729256,0.6673797855138748,4.0,998000.0,969977.0,3871.2097468373872,0.0240174672489082,1.0,351.92815880339884,279.0640658691684,0.7929574797823005,19.0,0.2210065645514223,0.6333333333333333,0.0415754923413566,0.6301969365426696,0.148796498905908,18.73684210526316,46.516371883301424,2.482615353322267,125.44124662885868,92.46604090374034,0.7371262913012843,7.307957991121733,371.1504685778433,102.47647694644009
XGen460_1126_01,XGen,hgs,23410.0,23521.0,460.0,10.0,262.0,1000.0,529.5196888840849,252.7073849625166,0.4772388832133413,1.0,1378.231112694819,517.7581481732246,0.1977608826761849,-0.6431401961734617,0.5163209245050677,1.894477597802406e-05,12.0,452.245,2.0,529.5196888840849,252.7073849625166,1.0,1378.231112694819,517.7581481732246,452.245,2.0,667.5889182395418,293.71756128800985,0.4399677005762087,16.492422502470642,1251.508689542346,1235.0162670398754,704.5552560049254,-0.3446250281016093,-0.6879175601573868,877.0,946.0,37.29521993747331,11.574392848676451,0.310345209602767,147.5595635908836,0.3810250345543383,44.64126808946136,710.1964267410572,665.5551586515958,405.20769940619664,-0.2792674327086025,-0.6631372317154893,506.2130434782609,474.0782608695652,600.16089092055,0.0213657484234981,0.0108081271651456,0.5058623246381955,0.0038167938931297,0.0381679389312977,0.0343511450381679,0.0229007633587786,0.982824427480916,46.0,24.382967359133804,11.859726613407254,0.4863939010673624,80.65358020571685,23.345235059857504,0.8481832283181809,1.2013881222470664,0.0021739130434782,1.6357256995164051,0.9238412867801492,0.5647898587478809,0.0,3.1401111731922264,3.1401111731922264,1.6657480331376529,13.792642788241755,0.4412264764741423,1.0,95.01578816175764,30.610455730027933,0.0001279121750998,1.9956616052060736,0.7124418356750135,4.0,996000.0,974987.5,3836.3518412954177,0.0368763557483731,0.0,225.6677553703187,248.4581975923272,1.1009911326702813,32.0,0.2,3.2,0.0695652173913043,0.55,0.2499999999999999,11.5,12.31868499475492,1.071189999543906,65.4625503285209,44.9537733893038,0.686709777784478,0.7142857142857111,240.71761829955395,54.09107044500233
XGen461_2274_01,XGen,hgs,26188.0,26212.5,461.0,30.0,185.0,999.0,438.9622625279958,263.35293624356854,0.5999443658935775,1.0,1342.3918950887628,412.0449004659565,0.5211935948993296,-0.3940423347616177,0.5423747995850231,1.88625860605489e-05,19.0,92.66,1.0,439.401664192188,263.6165527963649,1.001001001001001,1343.7356307194823,412.4573578237803,92.75,1.0,343.4009695843018,164.02315415204956,0.4776432470490838,11.01101101101101,699.3337159216646,688.3227049106537,363.1261341710986,-0.2781996227930724,-0.8374249177745545,499.4994994994995,499.4994994994995,41.70134395638196,13.789644514720614,0.3306762613968524,161.9633743901303,0.5003857054221527,14.397934338484234,754.2084124151978,739.8104780767136,288.0221218560698,0.2820457461258536,-0.9906521705972732,613.3313356740681,529.0149151320518,117.59611680168751,0.0643372222547927,0.1112649846476908,1.72940299174017,0.0054054054054054,0.5297297297297298,0.5243243243243243,0.0324324324324324,0.9886486486486488,15.366666666666667,17.353056246725185,15.376590780588025,0.8861027453587519,144.26921500858035,13.467091138211922,3.2348792100274912,17.30504467774556,0.0,1.5050584415595285,0.9016071821292716,0.5990512775005827,0.0147048223778537,3.1240505935323912,3.1093457711545374,1.4694211962879673,17.416328428548184,0.8018083237916264,1.001001001001001,144.26921500858035,17.510366050586487,0.000107100950164,1.995670995670996,0.6612190990518624,4.0,962067.1722773823,667382.0968115263,3210.027323370596,0.0281385281385281,0.0,246.92517872081496,203.05956625594865,0.8223526142934868,5.0,0.1084598698481561,0.1666666666666666,0.0108459869848156,0.8308026030368764,0.0607375271149674,82.2,51.50300962079789,0.6265572946569086,86.33017511759203,46.391980665237135,0.537378507596512,0.9901368394020236,238.7194049024317,82.96635152122779
XGen463_1153_01,XGen,filo,64566.0,64521.5,463.0,41.0,865.0,1000.0,528.9942825993528,252.5234426694339,0.4773651643805929,1.0,1378.231112694819,517.0812315294378,0.1994967715134112,-0.6418112513996119,0.5164792011444279,1.869980271708133e-05,12.0,452.245,2.0,528.9942825993528,252.5234426694339,1.0,1378.231112694819,517.0812315294378,452.245,2.0,666.7577471203069,293.54119068562574,0.4402516385500061,16.492422502470642,1251.508689542346,1235.0162670398754,702.8548925631804,-0.3413587932150517,-0.6908722698709138,877.0,946.0,109.57167464459096,57.62853560155687,0.5259437330722746,147.66163272032003,0.3817362532492941,45.10632344892091,709.9287141109186,664.8223906619977,405.0934103732393,-0.2773803178723287,-0.6717589295912392,506.5421166306696,474.7645788336933,599.4179389309857,0.0871546461254197,0.0167035143587002,0.1916537453971541,0.0578034682080924,0.1156069364161849,0.0578034682080924,0.0878612716763005,0.9842097842943748,11.292682926829269,24.30748177052126,11.795116712082113,0.485246346101823,80.65358020571685,23.334521319619355,0.8647828188697664,1.2716925737108085,0.0021598272138228,1.6265431904312555,0.9221049009327384,0.5669107997607215,0.0,3.1401111731922264,3.1401111731922264,1.6140903418055248,13.73566670975764,0.4408350658844847,1.0,95.01578816175764,30.59411708155671,0.0001267994648915,1.9956896551724137,0.7101350334655048,4.0,996000.0,974987.5,3836.3518412954177,0.0366379310344827,0.0,225.6677553703187,248.4581975923272,1.1009911326702813,32.0,0.1965442764578833,0.7804878048780488,0.0691144708423326,0.5485961123110151,0.2548596112311015,11.625,12.426659848889402,1.068959987001239,65.77443456714052,44.71471727909087,0.6798191056047386,0.7142857142857111,239.5740666473308,54.86841354722864
XGen463_2165_01,XGen,hgs,26015.0,26104.0,463.0,20.0,1267.0,1000.0,529.8712894438748,252.98431925069352,0.4774448517794059,1.0,1378.231112694819,517.9845557543198,0.1983683436352135,-0.6440766692410191,0.5164885510457865,1.869980271708133e-05,12.0,452.245,2.0,529.8712894438748,252.98431925069352,1.0,1378.231112694819,517.9845557543198,452.245,2.0,387.9392211184095,148.73246606972586,0.3833911550395383,34.17601498127012,691.0347313992257,656.8587164179556,408.24012541640246,-0.2942322785301374,-0.6637265631708633,500.0,500.0,78.75955144439595,26.679262663678443,0.338743202245304,147.89997417225769,0.3817035923325527,43.44779253829152,709.1548220581826,665.7070295198911,406.5259869467873,-0.284028451321632,-0.6746468985492808,507.1123110151188,476.3866090712743,24.66124893691733,0.0420254303886154,0.0226777404466993,0.539619469378299,0.0007892659826361,0.0789265982636148,0.0781373322809786,0.0434096290449881,0.9728887134964485,23.15,24.40009782014219,11.831680972852274,0.4849030139168239,80.65358020571685,23.345235059857504,0.8455242660364592,1.2100688214218982,0.0,1.6246969037368006,0.9222666060467274,0.567654560013942,0.0,3.1401111731922264,3.1401111731922264,1.6389259974222117,13.71737435457349,0.4397080926829687,1.0,95.01578816175764,30.610455730027933,0.0001270339723129,1.9956896551724137,0.716179066581973,4.0,996000.0,974987.5,3836.3518412954177,0.0366379310344827,0.0,225.6677553703187,248.4581975923272,1.1009911326702813,32.0,0.1965442764578833,1.6,0.0691144708423326,0.550755939524838,0.2526997840172786,11.625,12.34339398220765,1.0617973318028084,65.58302340189074,44.73011166232261,0.6820379626022709,0.7142857142857111,240.71761829955395,54.58986593893788
XGen464_3222_01,XGen,filo,107115.0,106480.0,464.0,61.0,42.0,1000.0,437.9918598337563,262.8725161529103,0.6001767161898531,1.0,1342.3918950887628,410.9927006633086,0.5250183793679253,-0.3885467860418088,0.5422097266701422,1.861920011916288e-05,20.0,92.66,1.0,437.9918598337563,262.8725161529103,1.0,1342.3918950887628,410.9927006633086,92.66,1.0,823.1386883985377,332.89988801049014,0.4044274588261249,87.72684879784524,1405.734683359559,1318.007834561714,892.9693926825594,-0.4325346101661316,-0.8552778383728818,0.0,0.0,243.754368690071,53.3278250525257,0.2187768996268985,162.1089357656949,0.502898722237019,13.613513802957607,754.2354916708668,740.6219778679092,286.82593814471574,0.2872794515898192,-0.977481560070402,614.6530172413793,529.5215517241379,811.2899637887,0.1297721674876847,0.0679113148517004,0.5233118639106126,0.0238095238095238,0.238095238095238,0.2142857142857142,0.119047619047619,0.98711943793911,7.60655737704918,17.405045475415534,15.66428320552215,0.8999851926642654,144.12494579357175,13.45362404707371,3.21020927553661,16.47824532351253,0.0,1.4997124357747431,0.9025452292456406,0.6018121926017042,0.0147048223778461,3.1240505935323912,3.109345771154545,1.460139105621001,17.620201700085904,0.8093719448268214,1.0,144.12494579357175,17.46424919657298,0.0001064888835816,1.9956989247311827,0.6623376617488144,4.0,997000.0,674271.0,3292.703989344652,0.0258064516129032,1.0,274.39199911205435,194.69556789157704,0.7095526419196668,5.0,0.1077586206896551,0.081967213114754,0.0107758620689655,0.834051724137931,0.0581896551724137,82.8,52.19348618362257,0.630356113328775,86.60193562163643,46.313771528841606,0.5347891036891638,0.9891467025625652,238.37481720992807,83.3461934454972
XGen465_2332_01,XGen,hgs,58874.0,58947.0,465.0,62.0,58.0,1000.0,518.6452176948277,263.9215401168783,0.5088672007618327,1.4142135623730951,1368.9616503028856,503.4108658851525,0.1932852410209301,-0.7468091586573982,0.5199110122358176,1.853911753800519e-05,14.0,87.66,1.0,518.6452176948277,263.9215401168783,1.4142135623730951,1368.9616503028856,503.4108658851525,87.66,1.0,395.4621816581941,146.39314601688886,0.3701824164400614,32.0624390837628,687.3092462640088,655.246807180246,430.4056226398535,-0.4346089642907308,-0.6083236716780402,500.0,500.0,138.340622092236,42.6644978396246,0.3084018070352383,150.19604533366154,0.392542672092089,14.123925199327209,765.1657205381669,751.0417953388396,389.7628825553748,-0.1949689124194417,-0.5748767435075419,513.9677419354839,406.905376344086,94.13663882045364,0.1313681868743048,0.0297194486532534,0.2262301806881866,0.0862068965517241,0.1724137931034483,0.0862068965517241,0.1379310344827586,0.985261401557286,7.5,22.80946501415611,15.591305935983932,0.6835454459939146,84.8999411071645,18.78737059937428,1.1669817185040043,1.267130813761204,0.0021505376344086,1.577860423498171,0.8649047239985294,0.5481503377092162,0.0090087652904188,3.1268335777397684,3.1178248124493497,1.544899866303701,18.086885233474952,0.6269923692274296,1.4142135623730951,94.86832980505136,25.70992026436488,0.0001194780589254,1.9957081545064377,0.7055747000250776,4.0,998000.0,969783.5,3808.457481215141,0.03862660944206,0.0,211.580971178619,226.80741554504675,1.0719650934656757,11.0,0.2774193548387096,0.1774193548387097,0.0236559139784946,0.6473118279569893,0.075268817204301,30.545454545454547,50.88375993176397,1.6658373787184633,144.5249516540452,120.36735850382404,0.832848287622693,3.010398644698074,540.1374104511907,101.28882459852764
XGen465_3275_01,XGen,filo,38315.0,38140.0,465.0,20.0,234.0,1000.0,437.8742122085249,262.7489527251837,0.6000557817733672,1.0,1342.3918950887628,411.0596063833079,0.5244080687022531,-0.3889203727621022,0.5419447534297367,1.853911753800519e-05,20.0,92.66,1.0,437.8742122085249,262.7489527251837,1.0,1342.3918950887628,411.0596063833079,92.66,1.0,823.5211418004119,332.64376951153383,0.4039286335555344,87.72684879784524,1405.734683359559,1318.007834561714,893.7840902589394,-0.4357227257107142,-0.8511198013187116,0.0,0.0,181.23622292488284,41.38818067905599,0.2283659414829572,162.0412213322201,0.502836904941099,12.986064731520456,754.6190103492205,741.6329456177,286.5949920883379,0.2907348317070485,-0.9724132040186588,615.2709677419355,529.3161290322581,811.624253087469,0.0419354838709677,0.0734350790352465,1.7511441923789552,0.0042735042735042,0.4273504273504273,0.4230769230769231,0.0256410256410256,0.975,23.25,17.332868125121813,15.674629187119637,0.9043298012751412,144.12494579357175,13.45362404707371,3.207566138059233,16.44705870143847,0.0,1.4999274668468123,0.9099899182710556,0.6066892822384676,0.0147048223778461,3.1240505935323912,3.109345771154545,1.4639269119465983,17.62382511901694,0.8112811023385987,1.0,144.12494579357175,17.46424919657298,0.0001060608291798,1.9957081545064377,0.6616266472910588,4.0,997000.0,674271.0,3292.703989344652,0.0257510729613733,1.0,274.39199911205435,194.69556789157704,0.7095526419196668,5.0,0.1075268817204301,0.25,0.010752688172043,0.8344086021505376,0.0580645161290323,83.0,52.51666402200353,0.6327308918313679,86.69433889873456,46.30738868108851,0.5341454732722397,0.9891467025625652,238.695692630922,83.5516278422826
XGen466_3346_01,XGen,hgs,24448.5,24485.5,466.0,10.0,2342.0,1000.0,539.8304883975961,269.5124509167506,0.49925385229122,1.4142135623730951,1368.9616503028856,546.8765857119868,0.0287111269918075,-0.8714196586772753,0.4912640177211685,1.845955050994508e-05,14.0,87.66,1.0,539.8304883975961,269.5124509167506,1.4142135623730951,1368.9616503028856,546.8765857119868,87.66,1.0,748.8467655930987,276.4481111193227,0.3691651267270565,39.96248240537617,1330.8872980083624,1290.9248156029862,797.2649568657979,-0.4290254766400884,-0.5308858926873814,0.0,0.0,96.80003256327664,36.18775615796847,0.3738403304184129,125.5626953025855,0.3083019317004805,51.877811291787474,746.9190814080058,695.0412701162184,405.6140052957038,-0.2748301391312607,-0.1080471585883837,516.9849785407725,433.9184549356223,674.9508823392416,0.021435404243466,0.0126527308347716,0.5902725552110111,0.0004269854824935,0.0426985482493595,0.0422715627668659,0.0209222886421861,0.9988898377455168,46.6,22.159612866457,15.07194576169391,0.6801538389918494,81.6333265278342,18.43908891458577,1.1745467317279517,1.2025095250705364,0.0,1.5783554835479885,0.8565501889627739,0.5426852175514563,0.0,3.141592653589793,3.141592653589793,1.536910996890779,17.78124438255922,0.6273594653522011,1.4142135623730951,94.86832980505136,24.71840591208145,0.0001122410853814,1.9957173447537475,0.7138750823275107,4.0,998000.0,977065.5,3856.013265077488,0.0299785867237687,1.0,275.4295189341063,261.64290296347684,0.9499450312225692,9.0,0.2854077253218884,0.9,0.01931330472103,0.6416309012875536,0.0729613733905579,37.0,56.10902086315731,1.516460023328576,148.8734795004249,118.4768789320724,0.7958225960033012,6.33480046218499,537.9225255639053,107.54853703736536
